"","query","noutputs"
5751,"\W!x{\w+port\w+\W\w+spect?\w+}\W",3
5752,"\W!x{\w+port\w+\Wem\w+}\W",0
5753,"\W!x{\w+port\w+\W\w+pan\w+}\W",0
5754,"\W!x{\w+port\w+\W\w+ver[ts]\w+}\W",1
5755,"\W!x{\w+port\w+\Wsub\w+}\W",2
5756,"\W!x{\w+port\w+\W\w+press\w+}\W",1
5757,"\W!x{\w+port\w+\W\w+port\w+}\W",0
5758,"\W!x{\w+port\w+\W\w+ian}\W",0
5759,"\W!x{\w+port\w+\W\w+auto?\w+}\W",0
5760,"\W!x{\w+port\w+\W\w+ist}\W",0
5761,"\W!x{\w+port\w+\W\w+dict?\w+}\W",1
5762,"\W!x{\w+port\w+\W\w+form\w+}\W",3
5763,"\W!x{\w+port\w+\Wil\w+}\W",0
5764,"\W!x{\w+port\w+\Wnon\w+}\W",1
5765,"\W!x{\w+port\w+\W\w+ship}\W",0
5766,"\W!x{\w+port\w+\W\w+scri(pt|b)\w+}\W",0
5767,"\W!x{\w+port\w+\W\w+stru(ct)?\w+}\W",0
5768,"\W!x{\w+port\w+\W\w+eer}\W",0
5769,"\W!x{\w+port\w+\W\w+c[ae]pt\w+}\W",1
5770,"\W!x{\w+port\w+\W\w+cial}\W",0
5771,"\W!x{\w+port\w+\W\w+cide\w+}\W",0
5772,"\W!x{\w+port\w+\W\w+fact?\w+}\W",0
5773,"\W!x{\w+port\w+\W\w+p(el|uls)\w+}\W",1
5774,"\W!x{\w+port\w+\Wir\w+}\W",0
5775,"\W!x{\w+port\w+\W\w+ject\w+}\W",0
5776,"\W!x{\w+port\w+\W\w+tude}\W",1
5777,"\W!x{\w+port\w+\Wuni\w+}\W",1
5778,"\W!x{\w+port\w+\W\w+hood}\W",0
5779,"\W!x{\w+port\w+\W\w+tract\w+}\W",0
5780,"\W!x{\w+port\w+\W\w+ize}\W",0
5781,"\W!x{\w+port\w+\W\w+pa(th|ss)\w+}\W",0
5782,"\W!x{\w+port\w+\Wcontra\w+}\W",0
5783,"\W!x{\w+port\w+\Wbene\w+}\W",1
5784,"\W!x{\w+port\w+\Wtrans\w+}\W",0
5785,"\W!x{\w+port\w+\W\w+fle[cx]\w+}\W",0
5786,"\W!x{\w+port\w+\W\w+rupt\w+}\W",0
5787,"\W!x{\w+port\w+\W\w+graph\w+}\W",0
5788,"\W!x{\w+port\w+\Wpost\w+}\W",1
5789,"\W!x{\w+port\w+\W\w+tial}\W",0
5790,"\W!x{\w+port\w+\Wmal\w+}\W",1
5791,"\W!x{\w+port\w+\W\w+ism}\W",0
5792,"\W!x{\w+port\w+\Wdia\w+}\W",0
5793,"\W!x{\w+port\w+\W\w+homo?\w+}\W",0
5794,"\W!x{\w+port\w+\Wmulti\w+}\W",0
5795,"\W!x{\w+port\w+\W\w+gr(ad|ess)\w+}\W",0
5796,"\W!x{\w+port\w+\Wanti\w+}\W",0
5797,"\W!x{\w+port\w+\Wmono\w+}\W",1
5798,"\W!x{\w+port\w+\W\w+logy}\W",0
5799,"\W!x{\w+port\w+\W\w+spire\w+}\W",0
5800,"\W!x{\w+ian\Wa\w+}\W",183
5801,"\W!x{\w+ian\Wan\w+}\W",92
5802,"\W!x{\w+ian\W\w+er}\W",83
5803,"\W!x{\w+ian\Wco\w+}\W",64
5804,"\W!x{\w+ian\W\w+ly}\W",29
5805,"\W!x{\w+ian\Wbe\w+}\W",17
5806,"\W!x{\w+ian\Wre\w+}\W",28
5807,"\W!x{\w+ian\W\w+or}\W",25
5808,"\W!x{\w+ian\W\w+ion}\W",68
5809,"\W!x{\w+ian\Win\w+}\W",12
5810,"\W!x{\w+ian\Wde\w+}\W",17
5811,"\W!x{\w+ian\Wdi\w+}\W",12
5812,"\W!x{\w+ian\W\w+ent}\W",22
5813,"\W!x{\w+ian\W\w+geo?\w+}\W",31
5814,"\W!x{\w+ian\W\w+al}\W",35
5815,"\W!x{\w+ian\Wcom\w+}\W",7
5816,"\W!x{\w+ian\Wcon\w+}\W",8
5817,"\W!x{\w+ian\Wun\w+}\W",3
5818,"\W!x{\w+ian\Wex\w+}\W",18
5819,"\W!x{\w+ian\Wen\w+}\W",5
5820,"\W!x{\w+ian\Wpro\w+}\W",12
5821,"\W!x{\w+ian\W\w+ation}\W",21
5822,"\W!x{\w+ian\W\w+ive}\W",1
5823,"\W!x{\w+ian\Wdis\w+}\W",5
5824,"\W!x{\w+ian\W\w+ous}\W",4
5825,"\W!x{\w+ian\W\w+ate}\W",16
5826,"\W!x{\w+ian\W\w+ure}\W",5
5827,"\W!x{\w+ian\Wpre\w+}\W",3
5828,"\W!x{\w+ian\W\w+ment}\W",15
5829,"\W!x{\w+ian\W\w+ence}\W",221
5830,"\W!x{\w+ian\W\w+able}\W",0
5831,"\W!x{\w+ian\W\w+ant}\W",13
5832,"\W!x{\w+ian\W\w+ity}\W",21
5833,"\W!x{\w+ian\W\w+ness}\W",6
5834,"\W!x{\w+ian\W\w+ance}\W",4
5835,"\W!x{\w+ian\W\w+ful}\W",2
5836,"\W!x{\w+ian\Wim\w+}\W",5
5837,"\W!x{\w+ian\W\w+age}\W",24
5838,"\W!x{\w+ian\W\w+ish}\W",3
5839,"\W!x{\w+ian\W\w+ic}\W",11
5840,"\W!x{\w+ian\W\w+ary}\W",9
5841,"\W!x{\w+ian\W\w+mi[ts]\w+}\W",4
5842,"\W!x{\w+ian\W\w+bio?\w+}\W",6
5843,"\W!x{\w+ian\W\w+ise}\W",1
5844,"\W!x{\w+ian\Wbi\w+}\W",4
5845,"\W!x{\w+ian\W\w+less}\W",0
5846,"\W!x{\w+ian\Winter\w+}\W",2
5847,"\W!x{\w+ian\Wmis\w+}\W",1
5848,"\W!x{\w+ian\W\w+ible}\W",0
5849,"\W!x{\w+ian\Wcol\w+}\W",7
5850,"\W!x{\w+ian\Wtri\w+}\W",7
5851,"\W!x{\w+ian\W\w+spect?\w+}\W",1
5852,"\W!x{\w+ian\Wem\w+}\W",4
5853,"\W!x{\w+ian\W\w+pan\w+}\W",3
5854,"\W!x{\w+ian\W\w+ver[ts]\w+}\W",2
5855,"\W!x{\w+ian\Wsub\w+}\W",0
5856,"\W!x{\w+ian\W\w+press\w+}\W",0
5857,"\W!x{\w+ian\W\w+port\w+}\W",2
5858,"\W!x{\w+ian\W\w+ian}\W",2
5859,"\W!x{\w+ian\W\w+auto?\w+}\W",1
5860,"\W!x{\w+ian\W\w+ist}\W",46
5861,"\W!x{\w+ian\W\w+dict?\w+}\W",0
5862,"\W!x{\w+ian\W\w+form\w+}\W",1
5863,"\W!x{\w+ian\Wil\w+}\W",0
5864,"\W!x{\w+ian\Wnon\w+}\W",0
5865,"\W!x{\w+ian\W\w+ship}\W",2
5866,"\W!x{\w+ian\W\w+scri(pt|b)\w+}\W",0
5867,"\W!x{\w+ian\W\w+stru(ct)?\w+}\W",1
5868,"\W!x{\w+ian\W\w+eer}\W",3
5869,"\W!x{\w+ian\W\w+c[ae]pt\w+}\W",3
5870,"\W!x{\w+ian\W\w+cial}\W",2
5871,"\W!x{\w+ian\W\w+cide\w+}\W",0
5872,"\W!x{\w+ian\W\w+fact?\w+}\W",0
5873,"\W!x{\w+ian\W\w+p(el|uls)\w+}\W",3
5874,"\W!x{\w+ian\Wir\w+}\W",3
5875,"\W!x{\w+ian\W\w+ject\w+}\W",2
5876,"\W!x{\w+ian\W\w+tude}\W",1
5877,"\W!x{\w+ian\Wuni\w+}\W",0
5878,"\W!x{\w+ian\W\w+hood}\W",1
5879,"\W!x{\w+ian\W\w+tract\w+}\W",1
5880,"\W!x{\w+ian\W\w+ize}\W",1
5881,"\W!x{\w+ian\W\w+pa(th|ss)\w+}\W",1
5882,"\W!x{\w+ian\Wcontra\w+}\W",0
5883,"\W!x{\w+ian\Wbene\w+}\W",0
5884,"\W!x{\w+ian\Wtrans\w+}\W",0
5885,"\W!x{\w+ian\W\w+fle[cx]\w+}\W",0
5886,"\W!x{\w+ian\W\w+rupt\w+}\W",1
5887,"\W!x{\w+ian\W\w+graph\w+}\W",0
5888,"\W!x{\w+ian\Wpost\w+}\W",0
5889,"\W!x{\w+ian\W\w+tial}\W",0
5890,"\W!x{\w+ian\Wmal\w+}\W",0
5891,"\W!x{\w+ian\W\w+ism}\W",5
5892,"\W!x{\w+ian\Wdia\w+}\W",1
5893,"\W!x{\w+ian\W\w+homo?\w+}\W",0
5894,"\W!x{\w+ian\Wmulti\w+}\W",1
5895,"\W!x{\w+ian\W\w+gr(ad|ess)\w+}\W",0
5896,"\W!x{\w+ian\Wanti\w+}\W",2
5897,"\W!x{\w+ian\Wmono\w+}\W",0
5898,"\W!x{\w+ian\W\w+logy}\W",2
5899,"\W!x{\w+ian\W\w+spire\w+}\W",0
5900,"\W!x{\w+auto?\w+\Wa\w+}\W",342
5901,"\W!x{\w+auto?\w+\Wan\w+}\W",212
5902,"\W!x{\w+auto?\w+\W\w+er}\W",71
5903,"\W!x{\w+auto?\w+\Wco\w+}\W",44
5904,"\W!x{\w+auto?\w+\W\w+ly}\W",16
5905,"\W!x{\w+auto?\w+\Wbe\w+}\W",22
5906,"\W!x{\w+auto?\w+\Wre\w+}\W",14
5907,"\W!x{\w+auto?\w+\W\w+or}\W",18
5908,"\W!x{\w+auto?\w+\W\w+ion}\W",21
5909,"\W!x{\w+auto?\w+\Win\w+}\W",23
5910,"\W!x{\w+auto?\w+\Wde\w+}\W",11
5911,"\W!x{\w+auto?\w+\Wdi\w+}\W",7
5912,"\W!x{\w+auto?\w+\W\w+ent}\W",8
5913,"\W!x{\w+auto?\w+\W\w+geo?\w+}\W",12
5914,"\W!x{\w+auto?\w+\W\w+al}\W",10
5915,"\W!x{\w+auto?\w+\Wcom\w+}\W",6
5916,"\W!x{\w+auto?\w+\Wcon\w+}\W",10
5917,"\W!x{\w+auto?\w+\Wun\w+}\W",11
5918,"\W!x{\w+auto?\w+\Wex\w+}\W",5
5919,"\W!x{\w+auto?\w+\Wen\w+}\W",5
5920,"\W!x{\w+auto?\w+\Wpro\w+}\W",15
5921,"\W!x{\w+auto?\w+\W\w+ation}\W",9
5922,"\W!x{\w+auto?\w+\W\w+ive}\W",1
5923,"\W!x{\w+auto?\w+\Wdis\w+}\W",3
5924,"\W!x{\w+auto?\w+\W\w+ous}\W",2
5925,"\W!x{\w+auto?\w+\W\w+ate}\W",1
5926,"\W!x{\w+auto?\w+\W\w+ure}\W",39
5927,"\W!x{\w+auto?\w+\Wpre\w+}\W",1
5928,"\W!x{\w+auto?\w+\W\w+ment}\W",4
5929,"\W!x{\w+auto?\w+\W\w+ence}\W",1
5930,"\W!x{\w+auto?\w+\W\w+able}\W",1
5931,"\W!x{\w+auto?\w+\W\w+ant}\W",1
5932,"\W!x{\w+auto?\w+\W\w+ity}\W",17
5933,"\W!x{\w+auto?\w+\W\w+ness}\W",4
5934,"\W!x{\w+auto?\w+\W\w+ance}\W",5
5935,"\W!x{\w+auto?\w+\W\w+ful}\W",1
5936,"\W!x{\w+auto?\w+\Wim\w+}\W",2
5937,"\W!x{\w+auto?\w+\W\w+age}\W",5
5938,"\W!x{\w+auto?\w+\W\w+ish}\W",6
5939,"\W!x{\w+auto?\w+\W\w+ic}\W",9
5940,"\W!x{\w+auto?\w+\W\w+ary}\W",2
5941,"\W!x{\w+auto?\w+\W\w+mi[ts]\w+}\W",4
5942,"\W!x{\w+auto?\w+\W\w+bio?\w+}\W",1
5943,"\W!x{\w+auto?\w+\W\w+ise}\W",5
5944,"\W!x{\w+auto?\w+\Wbi\w+}\W",1
5945,"\W!x{\w+auto?\w+\W\w+less}\W",1
5946,"\W!x{\w+auto?\w+\Winter\w+}\W",1
5947,"\W!x{\w+auto?\w+\Wmis\w+}\W",0
5948,"\W!x{\w+auto?\w+\W\w+ible}\W",1
5949,"\W!x{\w+auto?\w+\Wcol\w+}\W",9
5950,"\W!x{\w+auto?\w+\Wtri\w+}\W",6
5951,"\W!x{\w+auto?\w+\W\w+spect?\w+}\W",5
5952,"\W!x{\w+auto?\w+\Wem\w+}\W",1
5953,"\W!x{\w+auto?\w+\W\w+pan\w+}\W",3
5954,"\W!x{\w+auto?\w+\W\w+ver[ts]\w+}\W",0
5955,"\W!x{\w+auto?\w+\Wsub\w+}\W",1
5956,"\W!x{\w+auto?\w+\W\w+press\w+}\W",2
5957,"\W!x{\w+auto?\w+\W\w+port\w+}\W",1
5958,"\W!x{\w+auto?\w+\W\w+ian}\W",3
5959,"\W!x{\w+auto?\w+\W\w+auto?\w+}\W",1
5960,"\W!x{\w+auto?\w+\W\w+ist}\W",0
5961,"\W!x{\w+auto?\w+\W\w+dict?\w+}\W",0
5962,"\W!x{\w+auto?\w+\W\w+form\w+}\W",1
5963,"\W!x{\w+auto?\w+\Wil\w+}\W",0
5964,"\W!x{\w+auto?\w+\Wnon\w+}\W",0
5965,"\W!x{\w+auto?\w+\W\w+ship}\W",0
5966,"\W!x{\w+auto?\w+\W\w+scri(pt|b)\w+}\W",3
5967,"\W!x{\w+auto?\w+\W\w+stru(ct)?\w+}\W",7
5968,"\W!x{\w+auto?\w+\W\w+eer}\W",0
5969,"\W!x{\w+auto?\w+\W\w+c[ae]pt\w+}\W",0
5970,"\W!x{\w+auto?\w+\W\w+cial}\W",0
5971,"\W!x{\w+auto?\w+\W\w+cide\w+}\W",2
5972,"\W!x{\w+auto?\w+\W\w+fact?\w+}\W",0
5973,"\W!x{\w+auto?\w+\W\w+p(el|uls)\w+}\W",0
5974,"\W!x{\w+auto?\w+\Wir\w+}\W",0
5975,"\W!x{\w+auto?\w+\W\w+ject\w+}\W",0
5976,"\W!x{\w+auto?\w+\W\w+tude}\W",2
5977,"\W!x{\w+auto?\w+\Wuni\w+}\W",2
5978,"\W!x{\w+auto?\w+\W\w+hood}\W",1
5979,"\W!x{\w+auto?\w+\W\w+tract\w+}\W",0
5980,"\W!x{\w+auto?\w+\W\w+ize}\W",0
5981,"\W!x{\w+auto?\w+\W\w+pa(th|ss)\w+}\W",0
5982,"\W!x{\w+auto?\w+\Wcontra\w+}\W",1
5983,"\W!x{\w+auto?\w+\Wbene\w+}\W",0
5984,"\W!x{\w+auto?\w+\Wtrans\w+}\W",1
5985,"\W!x{\w+auto?\w+\W\w+fle[cx]\w+}\W",1
5986,"\W!x{\w+auto?\w+\W\w+rupt\w+}\W",0
5987,"\W!x{\w+auto?\w+\W\w+graph\w+}\W",0
5988,"\W!x{\w+auto?\w+\Wpost\w+}\W",0
5989,"\W!x{\w+auto?\w+\W\w+tial}\W",0
5990,"\W!x{\w+auto?\w+\Wmal\w+}\W",0
5991,"\W!x{\w+auto?\w+\W\w+ism}\W",1
5992,"\W!x{\w+auto?\w+\Wdia\w+}\W",0
5993,"\W!x{\w+auto?\w+\W\w+homo?\w+}\W",0
5994,"\W!x{\w+auto?\w+\Wmulti\w+}\W",0
5995,"\W!x{\w+auto?\w+\W\w+gr(ad|ess)\w+}\W",0
5996,"\W!x{\w+auto?\w+\Wanti\w+}\W",0
5997,"\W!x{\w+auto?\w+\Wmono\w+}\W",0
5998,"\W!x{\w+auto?\w+\W\w+logy}\W",0
5999,"\W!x{\w+auto?\w+\W\w+spire\w+}\W",0
6000,"\W!x{\w+ist\Wa\w+}\W",274
6001,"\W!x{\w+ist\Wan\w+}\W",152
6002,"\W!x{\w+ist\W\w+er}\W",36
6003,"\W!x{\w+ist\Wco\w+}\W",25
6004,"\W!x{\w+ist\W\w+ly}\W",25
6005,"\W!x{\w+ist\Wbe\w+}\W",29
6006,"\W!x{\w+ist\Wre\w+}\W",26
6007,"\W!x{\w+ist\W\w+or}\W",21
6008,"\W!x{\w+ist\W\w+ion}\W",5
6009,"\W!x{\w+ist\Win\w+}\W",7
6010,"\W!x{\w+ist\Wde\w+}\W",4
6011,"\W!x{\w+ist\Wdi\w+}\W",8
6012,"\W!x{\w+ist\W\w+ent}\W",4
6013,"\W!x{\w+ist\W\w+geo?\w+}\W",6
6014,"\W!x{\w+ist\W\w+al}\W",2
6015,"\W!x{\w+ist\Wcom\w+}\W",7
6016,"\W!x{\w+ist\Wcon\w+}\W",4
6017,"\W!x{\w+ist\Wun\w+}\W",1
6018,"\W!x{\w+ist\Wex\w+}\W",5
6019,"\W!x{\w+ist\Wen\w+}\W",7
6020,"\W!x{\w+ist\Wpro\w+}\W",4
6021,"\W!x{\w+ist\W\w+ation}\W",1
6022,"\W!x{\w+ist\W\w+ive}\W",3
6023,"\W!x{\w+ist\Wdis\w+}\W",0
6024,"\W!x{\w+ist\W\w+ous}\W",10
6025,"\W!x{\w+ist\W\w+ate}\W",0
6026,"\W!x{\w+ist\W\w+ure}\W",2
6027,"\W!x{\w+ist\Wpre\w+}\W",4
6028,"\W!x{\w+ist\W\w+ment}\W",0
6029,"\W!x{\w+ist\W\w+ence}\W",1
6030,"\W!x{\w+ist\W\w+able}\W",1
6031,"\W!x{\w+ist\W\w+ant}\W",0
6032,"\W!x{\w+ist\W\w+ity}\W",0
6033,"\W!x{\w+ist\W\w+ness}\W",0
6034,"\W!x{\w+ist\W\w+ance}\W",1
6035,"\W!x{\w+ist\W\w+ful}\W",1
6036,"\W!x{\w+ist\Wim\w+}\W",7
6037,"\W!x{\w+ist\W\w+age}\W",0
6038,"\W!x{\w+ist\W\w+ish}\W",0
6039,"\W!x{\w+ist\W\w+ic}\W",0
6040,"\W!x{\w+ist\W\w+ary}\W",1
6041,"\W!x{\w+ist\W\w+mi[ts]\w+}\W",0
6042,"\W!x{\w+ist\W\w+bio?\w+}\W",0
6043,"\W!x{\w+ist\W\w+ise}\W",0
6044,"\W!x{\w+ist\Wbi\w+}\W",0
6045,"\W!x{\w+ist\W\w+less}\W",0
6046,"\W!x{\w+ist\Winter\w+}\W",0
6047,"\W!x{\w+ist\Wmis\w+}\W",0
6048,"\W!x{\w+ist\W\w+ible}\W",1
6049,"\W!x{\w+ist\Wcol\w+}\W",1
6050,"\W!x{\w+ist\Wtri\w+}\W",1
6051,"\W!x{\w+ist\W\w+spect?\w+}\W",0
6052,"\W!x{\w+ist\Wem\w+}\W",0
6053,"\W!x{\w+ist\W\w+pan\w+}\W",0
6054,"\W!x{\w+ist\W\w+ver[ts]\w+}\W",0
6055,"\W!x{\w+ist\Wsub\w+}\W",1
6056,"\W!x{\w+ist\W\w+press\w+}\W",0
6057,"\W!x{\w+ist\W\w+port\w+}\W",1
6058,"\W!x{\w+ist\W\w+ian}\W",0
6059,"\W!x{\w+ist\W\w+auto?\w+}\W",0
6060,"\W!x{\w+ist\W\w+ist}\W",0
6061,"\W!x{\w+ist\W\w+dict?\w+}\W",0
6062,"\W!x{\w+ist\W\w+form\w+}\W",0
6063,"\W!x{\w+ist\Wil\w+}\W",0
6064,"\W!x{\w+ist\Wnon\w+}\W",0
6065,"\W!x{\w+ist\W\w+ship}\W",1
6066,"\W!x{\w+ist\W\w+scri(pt|b)\w+}\W",0
6067,"\W!x{\w+ist\W\w+stru(ct)?\w+}\W",0
6068,"\W!x{\w+ist\W\w+eer}\W",2
6069,"\W!x{\w+ist\W\w+c[ae]pt\w+}\W",0
6070,"\W!x{\w+ist\W\w+cial}\W",0
6071,"\W!x{\w+ist\W\w+cide\w+}\W",0
6072,"\W!x{\w+ist\W\w+fact?\w+}\W",0
6073,"\W!x{\w+ist\W\w+p(el|uls)\w+}\W",0
6074,"\W!x{\w+ist\Wir\w+}\W",0
6075,"\W!x{\w+ist\W\w+ject\w+}\W",0
6076,"\W!x{\w+ist\W\w+tude}\W",0
6077,"\W!x{\w+ist\Wuni\w+}\W",0
6078,"\W!x{\w+ist\W\w+hood}\W",0
6079,"\W!x{\w+ist\W\w+tract\w+}\W",0
6080,"\W!x{\w+ist\W\w+ize}\W",0
6081,"\W!x{\w+ist\W\w+pa(th|ss)\w+}\W",0
6082,"\W!x{\w+ist\Wcontra\w+}\W",1
6083,"\W!x{\w+ist\Wbene\w+}\W",0
6084,"\W!x{\w+ist\Wtrans\w+}\W",0
6085,"\W!x{\w+ist\W\w+fle[cx]\w+}\W",0
6086,"\W!x{\w+ist\W\w+rupt\w+}\W",0
6087,"\W!x{\w+ist\W\w+graph\w+}\W",0
6088,"\W!x{\w+ist\Wpost\w+}\W",0
6089,"\W!x{\w+ist\W\w+tial}\W",0
6090,"\W!x{\w+ist\Wmal\w+}\W",1
6091,"\W!x{\w+ist\W\w+ism}\W",0
6092,"\W!x{\w+ist\Wdia\w+}\W",0
6093,"\W!x{\w+ist\W\w+homo?\w+}\W",1
6094,"\W!x{\w+ist\Wmulti\w+}\W",0
6095,"\W!x{\w+ist\W\w+gr(ad|ess)\w+}\W",1
6096,"\W!x{\w+ist\Wanti\w+}\W",0
6097,"\W!x{\w+ist\Wmono\w+}\W",0
6098,"\W!x{\w+ist\W\w+logy}\W",0
6099,"\W!x{\w+ist\W\w+spire\w+}\W",0
6100,"\W!x{\w+dict?\w+\Wa\w+}\W",266
6101,"\W!x{\w+dict?\w+\Wan\w+}\W",106
6102,"\W!x{\w+dict?\w+\W\w+er}\W",52
6103,"\W!x{\w+dict?\w+\Wco\w+}\W",24
6104,"\W!x{\w+dict?\w+\W\w+ly}\W",11
6105,"\W!x{\w+dict?\w+\Wbe\w+}\W",13
6106,"\W!x{\w+dict?\w+\Wre\w+}\W",17
6107,"\W!x{\w+dict?\w+\W\w+or}\W",35
6108,"\W!x{\w+dict?\w+\W\w+ion}\W",45
6109,"\W!x{\w+dict?\w+\Win\w+}\W",20
6110,"\W!x{\w+dict?\w+\Wde\w+}\W",13
6111,"\W!x{\w+dict?\w+\Wdi\w+}\W",18
6112,"\W!x{\w+dict?\w+\W\w+ent}\W",21
6113,"\W!x{\w+dict?\w+\W\w+geo?\w+}\W",12
6114,"\W!x{\w+dict?\w+\W\w+al}\W",4
6115,"\W!x{\w+dict?\w+\Wcom\w+}\W",4
6116,"\W!x{\w+dict?\w+\Wcon\w+}\W",5
6117,"\W!x{\w+dict?\w+\Wun\w+}\W",3
6118,"\W!x{\w+dict?\w+\Wex\w+}\W",9
6119,"\W!x{\w+dict?\w+\Wen\w+}\W",6
6120,"\W!x{\w+dict?\w+\Wpro\w+}\W",12
6121,"\W!x{\w+dict?\w+\W\w+ation}\W",13
6122,"\W!x{\w+dict?\w+\W\w+ive}\W",4
6123,"\W!x{\w+dict?\w+\Wdis\w+}\W",11
6124,"\W!x{\w+dict?\w+\W\w+ous}\W",1
6125,"\W!x{\w+dict?\w+\W\w+ate}\W",1
6126,"\W!x{\w+dict?\w+\W\w+ure}\W",18
6127,"\W!x{\w+dict?\w+\Wpre\w+}\W",7
6128,"\W!x{\w+dict?\w+\W\w+ment}\W",10
6129,"\W!x{\w+dict?\w+\W\w+ence}\W",5
6130,"\W!x{\w+dict?\w+\W\w+able}\W",3
6131,"\W!x{\w+dict?\w+\W\w+ant}\W",7
6132,"\W!x{\w+dict?\w+\W\w+ity}\W",10
6133,"\W!x{\w+dict?\w+\W\w+ness}\W",4
6134,"\W!x{\w+dict?\w+\W\w+ance}\W",10
6135,"\W!x{\w+dict?\w+\W\w+ful}\W",4
6136,"\W!x{\w+dict?\w+\Wim\w+}\W",3
6137,"\W!x{\w+dict?\w+\W\w+age}\W",0
6138,"\W!x{\w+dict?\w+\W\w+ish}\W",0
6139,"\W!x{\w+dict?\w+\W\w+ic}\W",2
6140,"\W!x{\w+dict?\w+\W\w+ary}\W",2
6141,"\W!x{\w+dict?\w+\W\w+mi[ts]\w+}\W",6
6142,"\W!x{\w+dict?\w+\W\w+bio?\w+}\W",7
6143,"\W!x{\w+dict?\w+\W\w+ise}\W",1
6144,"\W!x{\w+dict?\w+\Wbi\w+}\W",0
6145,"\W!x{\w+dict?\w+\W\w+less}\W",0
6146,"\W!x{\w+dict?\w+\Winter\w+}\W",4
6147,"\W!x{\w+dict?\w+\Wmis\w+}\W",1
6148,"\W!x{\w+dict?\w+\W\w+ible}\W",0
6149,"\W!x{\w+dict?\w+\Wcol\w+}\W",1
6150,"\W!x{\w+dict?\w+\Wtri\w+}\W",1
6151,"\W!x{\w+dict?\w+\W\w+spect?\w+}\W",1
6152,"\W!x{\w+dict?\w+\Wem\w+}\W",2
6153,"\W!x{\w+dict?\w+\W\w+pan\w+}\W",0
6154,"\W!x{\w+dict?\w+\W\w+ver[ts]\w+}\W",5
6155,"\W!x{\w+dict?\w+\Wsub\w+}\W",2
6156,"\W!x{\w+dict?\w+\W\w+press\w+}\W",2
6157,"\W!x{\w+dict?\w+\W\w+port\w+}\W",4
6158,"\W!x{\w+dict?\w+\W\w+ian}\W",0
6159,"\W!x{\w+dict?\w+\W\w+auto?\w+}\W",0
6160,"\W!x{\w+dict?\w+\W\w+ist}\W",0
6161,"\W!x{\w+dict?\w+\W\w+dict?\w+}\W",1
6162,"\W!x{\w+dict?\w+\W\w+form\w+}\W",0
6163,"\W!x{\w+dict?\w+\Wil\w+}\W",0
6164,"\W!x{\w+dict?\w+\Wnon\w+}\W",1
6165,"\W!x{\w+dict?\w+\W\w+ship}\W",0
6166,"\W!x{\w+dict?\w+\W\w+scri(pt|b)\w+}\W",0
6167,"\W!x{\w+dict?\w+\W\w+stru(ct)?\w+}\W",0
6168,"\W!x{\w+dict?\w+\W\w+eer}\W",1
6169,"\W!x{\w+dict?\w+\W\w+c[ae]pt\w+}\W",1
6170,"\W!x{\w+dict?\w+\W\w+cial}\W",0
6171,"\W!x{\w+dict?\w+\W\w+cide\w+}\W",0
6172,"\W!x{\w+dict?\w+\W\w+fact?\w+}\W",1
6173,"\W!x{\w+dict?\w+\W\w+p(el|uls)\w+}\W",2
6174,"\W!x{\w+dict?\w+\Wir\w+}\W",1
6175,"\W!x{\w+dict?\w+\W\w+ject\w+}\W",1
6176,"\W!x{\w+dict?\w+\W\w+tude}\W",0
6177,"\W!x{\w+dict?\w+\Wuni\w+}\W",0
6178,"\W!x{\w+dict?\w+\W\w+hood}\W",1
6179,"\W!x{\w+dict?\w+\W\w+tract\w+}\W",0
6180,"\W!x{\w+dict?\w+\W\w+ize}\W",0
6181,"\W!x{\w+dict?\w+\W\w+pa(th|ss)\w+}\W",0
6182,"\W!x{\w+dict?\w+\Wcontra\w+}\W",0
6183,"\W!x{\w+dict?\w+\Wbene\w+}\W",0
6184,"\W!x{\w+dict?\w+\Wtrans\w+}\W",0
6185,"\W!x{\w+dict?\w+\W\w+fle[cx]\w+}\W",0
6186,"\W!x{\w+dict?\w+\W\w+rupt\w+}\W",0
6187,"\W!x{\w+dict?\w+\W\w+graph\w+}\W",0
6188,"\W!x{\w+dict?\w+\Wpost\w+}\W",0
6189,"\W!x{\w+dict?\w+\W\w+tial}\W",0
6190,"\W!x{\w+dict?\w+\Wmal\w+}\W",0
6191,"\W!x{\w+dict?\w+\W\w+ism}\W",0
6192,"\W!x{\w+dict?\w+\Wdia\w+}\W",1
6193,"\W!x{\w+dict?\w+\W\w+homo?\w+}\W",0
6194,"\W!x{\w+dict?\w+\Wmulti\w+}\W",0
6195,"\W!x{\w+dict?\w+\W\w+gr(ad|ess)\w+}\W",0
6196,"\W!x{\w+dict?\w+\Wanti\w+}\W",0
6197,"\W!x{\w+dict?\w+\Wmono\w+}\W",0
6198,"\W!x{\w+dict?\w+\W\w+logy}\W",0
6199,"\W!x{\w+dict?\w+\W\w+spire\w+}\W",0
6200,"\W!x{\w+form\w+\Wa\w+}\W",356
6201,"\W!x{\w+form\w+\Wan\w+}\W",85
6202,"\W!x{\w+form\w+\W\w+er}\W",40
6203,"\W!x{\w+form\w+\Wco\w+}\W",23
6204,"\W!x{\w+form\w+\W\w+ly}\W",18
6205,"\W!x{\w+form\w+\Wbe\w+}\W",10
6206,"\W!x{\w+form\w+\Wre\w+}\W",38
6207,"\W!x{\w+form\w+\W\w+or}\W",15
